epoch,step,loss,distill_loss,hr_loss,edge_loss,temporal_loss,teacher_psnr,student_psnr,seconds,steps_per_second
10,787,0.04777953,0.01916710,0.03905081,0.10171015,0.02414733,26.149480,24.577807,81.511,9.6551
10,788,0.04231650,0.01705702,0.03313956,0.08977096,0.02553300,26.896273,25.108435,81.669,9.6487
10,789,0.05007305,0.02010433,0.04126696,0.10581274,0.02445539,25.290289,23.818048,81.719,9.6550
10,790,0.06573758,0.02735541,0.05030024,0.14588562,0.03827757,24.774491,22.603563,81.769,9.6614
10,791,0.04739846,0.01998649,0.03447391,0.10703000,0.03150885,27.183121,24.930669,81.876,9.6609
10,792,0.05368084,0.02196414,0.04083057,0.11769903,0.03372827,26.312011,24.164073,82.042,9.6536
10,793,0.04688543,0.01940691,0.03519420,0.10336433,0.02991102,27.589310,25.195495,82.081,9.6612
10,794,0.05646303,0.02187909,0.04749144,0.11427543,0.02898141,24.728913,23.179234,82.121,9.6687
10,795,0.04261280,0.01811120,0.03226588,0.09623547,0.02400652,27.194554,25.287316,82.267,9.6636
10,796,0.03802190,0.01582167,0.02926269,0.08477348,0.02151349,27.973498,25.803448,82.442,9.6552
10,797,0.03923052,0.01512921,0.03261794,0.07880233,0.02170586,26.940649,25.485826,82.493,9.6614
10,798,0.04581998,0.01803777,0.03660993,0.09540662,0.02751594,26.834906,25.142512,82.542,9.6678
10,799,0.05067684,0.01849548,0.04439293,0.09611549,0.02663658,24.746332,23.709632,82.637,9.6689
10,800,0.03607099,0.01409965,0.02998708,0.07498098,0.01855065,28.366868,26.698325,82.811,9.6605
10,801,0.05014226,0.01899180,0.04264764,0.09970385,0.02638591,24.412639,23.278903,82.862,9.6667
10,802,0.04783389,0.02089136,0.03596719,0.11269145,0.02434069,26.802493,24.378917,82.911,9.6730
10,803,0.04796640,0.01912842,0.03894516,0.10102807,0.02573862,26.329807,24.456408,83.011,9.6734
10,804,0.04343577,0.01843030,0.03352465,0.09767090,0.02279761,27.242922,25.129364,83.196,9.6639
10,805,0.04191216,0.01673842,0.03445799,0.08896144,0.02091397,27.472088,25.656776,83.245,9.6702
10,806,0.04774794,0.01940599,0.03680819,0.10267273,0.02959237,26.921195,25.081477,83.294,9.6766
10,807,0.03846477,0.01570901,0.03203790,0.08241980,0.01650267,27.388721,25.857010,83.389,9.6776
10,808,0.06007817,0.02592352,0.04549492,0.13953437,0.03131349,25.294105,23.153201,83.571,9.6685
10,809,0.05660303,0.02304348,0.04504962,0.12309469,0.03028572,25.200647,23.461609,83.619,9.6748
10,810,0.05031231,0.01983153,0.04068844,0.10664120,0.02809347,26.200421,24.162722,83.668,9.6811
10,811,0.04645364,0.01892542,0.03586041,0.10157567,0.02797525,27.039087,25.091888,83.764,9.6820
10,812,0.05187452,0.02061728,0.04211641,0.10932857,0.02806431,25.448567,23.896543,83.949,9.6726
10,813,0.03565455,0.01421819,0.02828748,0.07552989,0.02098768,28.507646,26.871163,83.997,9.6789
10,814,0.04531724,0.01719221,0.03795935,0.08995584,0.02554868,25.741830,24.390814,84.047,9.6851
10,815,0.03911927,0.01483799,0.03243251,0.07750852,0.02311332,27.054217,25.843204,84.138,9.6865
10,816,0.04394495,0.01827876,0.03383503,0.09863172,0.02465450,26.775039,24.628569,84.331,9.6762
10,817,0.05874780,0.02327185,0.04799205,0.12236170,0.03160289,23.526816,22.326891,84.380,9.6824
10,818,0.05431542,0.02203951,0.04362722,0.11602449,0.02874979,24.625854,23.138236,84.430,9.6885
10,819,0.04445039,0.01788944,0.03640790,0.09411988,0.02217925,25.924038,24.431396,84.514,9.6907
10,820,0.04622183,0.01835290,0.03713649,0.09746490,0.02622505,26.890554,25.078795,84.717,9.6793
10,821,0.04129425,0.01632391,0.03261709,0.08659717,0.02550715,27.424577,25.783842,84.765,9.6856
10,822,0.04996417,0.02039884,0.03991740,0.10780590,0.02633090,25.692315,24.116484,84.816,9.6916
10,823,0.03843644,0.01582724,0.02879525,0.08457287,0.02502926,28.210648,26.378675,84.894,9.6944
10,824,0.03956801,0.01587822,0.03182849,0.08441986,0.02145488,27.811897,25.913751,85.097,9.6831
10,825,0.04030932,0.01550293,0.03392602,0.08165146,0.02101282,26.536810,25.287622,85.149,9.6889
10,826,0.03840762,0.01541586,0.03032262,0.08269762,0.02230546,28.202244,26.218690,85.206,9.6941
10,827,0.04115586,0.01673151,0.03136766,0.08981709,0.02617090,27.955488,25.946037,85.272,9.6984
10,828,0.04767399,0.01947274,0.03771900,0.10440411,0.02573712,26.246666,24.238374,85.479,9.6865
10,829,0.04105191,0.01601302,0.03264131,0.08628347,0.02540500,28.017745,25.930402,85.534,9.6920
10,830,0.04850634,0.02057695,0.03786137,0.11090981,0.02365534,26.068274,24.444777,85.591,9.6973
11,831,0.06731955,0.02915403,0.05143400,0.15565813,0.03355915,24.175903,22.158933,86.327,9.6262
11,832,0.07208900,0.02998103,0.05681551,0.15912871,0.03732627,22.723223,21.338749,86.379,9.6319
11,833,0.06883972,0.02828189,0.05294338,0.14957890,0.04150819,23.300718,21.754112,86.470,9.6334
11,834,0.04849425,0.02120157,0.03722963,0.11187951,0.02301297,25.931172,24.023290,86.596,9.6310
11,835,0.06099012,0.02635037,0.04324269,0.14361519,0.03991170,26.119241,23.715185,86.706,9.6303
11,836,0.07035183,0.02848293,0.05600650,0.15040374,0.03892828,22.685318,21.322855,86.757,9.6361
11,837,0.05220043,0.02168955,0.03916898,0.11552842,0.03292330,26.247745,23.997070,86.809,9.6419
11,838,0.06502906,0.02640313,0.05255173,0.13866091,0.03348087,23.063595,21.868666,86.974,9.6351
11,839,0.05245731,0.02128488,0.04178718,0.11271033,0.02861484,25.313165,23.802912,87.088,9.6340
11,840,0.05327512,0.01971296,0.04673865,0.10313059,0.02622509,24.394102,23.257008,87.139,9.6397
11,841,0.06038738,0.02277494,0.05079796,0.11959486,0.03395226,23.685371,22.432318,87.190,9.6457
11,842,0.05585142,0.02180982,0.04584901,0.11452278,0.03101889,24.831676,23.309661,87.354,9.6390
11,843,0.05395245,0.02154847,0.04561201,0.11395587,0.02331978,24.090511,22.865973,87.463,9.6384
11,844,0.05152635,0.01831765,0.04605658,0.09552619,0.02669238,24.430671,23.536454,87.514,9.6442
11,845,0.04524691,0.01772651,0.03809747,0.09381880,0.02175369,25.646241,24.485105,87.564,9.6500
11,846,0.04828889,0.01758575,0.04280477,0.09123959,0.02410813,24.507059,23.713050,87.732,9.6431
11,847,0.04984147,0.01872128,0.04125966,0.10126363,0.02952479,26.066180,24.586784,87.843,9.6422
11,848,0.04214241,0.01578644,0.03552402,0.08305570,0.02397071,26.414063,25.185417,87.892,9.6482
11,849,0.04808953,0.01971343,0.03778891,0.10509814,0.02655444,25.982797,24.288082,87.944,9.6539
11,850,0.04759777,0.01772439,0.04192851,0.09248799,0.02242159,25.232446,24.027648,88.108,9.6473
11,851,0.05719197,0.02293586,0.04560739,0.12014641,0.03281828,23.704648,22.623035,88.217,9.6467
11,852,0.03561652,0.01457322,0.02728839,0.07609317,0.02238326,28.486948,26.678237,88.266,9.6526
11,853,0.05723125,0.02331532,0.04551342,0.12255082,0.03124713,24.555759,23.018830,88.315,9.6586
11,854,0.05173714,0.02140803,0.04080710,0.11187667,0.02777331,25.373436,23.925736,88.485,9.6513
11,855,0.05299662,0.02082907,0.04513964,0.10960542,0.02378082,25.063319,23.733292,88.593,9.6509
11,856,0.03739987,0.01609445,0.02693052,0.08678662,0.02384123,29.254247,26.947920,88.642,9.6568
11,857,0.04889006,0.01910969,0.03894840,0.10103892,0.03040951,25.817486,24.117390,88.691,9.6627
11,858,0.05750062,0.02359944,0.04502462,0.12564544,0.03213752,25.036860,23.289015,88.862,9.6554
11,859,0.04211283,0.01698002,0.03308082,0.09067743,0.02468837,27.527945,25.643296,88.971,9.6549
11,860,0.04393441,0.01813968,0.03449844,0.09775263,0.02336209,26.982496,24.976270,89.012,9.6616
11,861,0.04907450,0.01839740,0.04167292,0.09676610,0.02693301,24.922022,23.724754,89.055,9.6682
11,862,0.04598732,0.02003787,0.03353429,0.10968614,0.02629534,28.077554,25.452467,89.234,9.6600
11,863,0.04606692,0.01776845,0.04031767,0.09183520,0.01964145,24.500649,23.606596,89.339,9.6599
11,864,0.06086027,0.02454626,0.04871085,0.12900557,0.03355521,24.130250,22.582473,89.383,9.6663
11,865,0.04715712,0.01859908,0.03867304,0.09684184,0.02561714,25.517142,24.206966,89.425,9.6729
11,866,0.05770751,0.02278888,0.04571805,0.11932422,0.03582507,24.300454,23.037367,89.610,9.6641
11,867,0.04124051,0.01621112,0.03509010,0.08544121,0.01856096,26.853790,25.366203,89.733,9.6619
11,868,0.05114632,0.01989311,0.04126626,0.10536017,0.03069890,25.283378,23.829187,89.776,9.6685
11,869,0.04937232,0.02128859,0.03665477,0.11415636,0.02814030,26.759106,24.671257,89.819,9.6751
11,870,0.04503674,0.01892732,0.03312894,0.10137127,0.02913987,27.241822,25.214447,89.990,9.6677
11,871,0.05586472,0.02483354,0.03800051,0.13688010,0.03734065,27.546421,24.301575,90.100,9.6670
11,872,0.04704858,0.02009964,0.03461945,0.10636700,0.02912572,27.418628,25.029500,90.141,9.6738
11,873,0.04448882,0.01898059,0.03189465,0.10210127,0.02969765,26.998345,24.656055,90.185,9.6801
11,874,0.04443824,0.01829937,0.03426443,0.09664652,0.02635611,26.856574,25.210034,90.370,9.6713
11,875,0.05429203,0.02217959,0.04238813,0.11879854,0.03102764,26.039832,24.183058,90.478,9.6708
11,876,0.05461975,0.02274475,0.04311588,0.11877917,0.02851071,25.442135,23.819728,90.520,9.6775
11,877,0.04618079,0.01848542,0.03609453,0.09828123,0.02843703,27.013855,25.219145,90.559,9.6843
11,878,0.06143709,0.02459671,0.04886204,0.13077655,0.03527784,24.850130,23.173283,90.748,9.6752
11,879,0.05084937,0.01908023,0.04316608,0.09975523,0.02804123,25.187153,24.016714,90.868,9.6734
11,880,0.04286158,0.01745349,0.03530844,0.09214368,0.01965225,26.698897,24.973364,90.910,9.6799
11,881,0.05745596,0.02168732,0.04960324,0.11262518,0.02877690,22.815269,22.020819,90.950,9.6867
11,882,0.03416491,0.01339091,0.02773455,0.06998764,0.01975642,28.198426,26.381111,91.125,9.6791
11,883,0.04658077,0.01792547,0.03846414,0.09659569,0.02579356,26.514866,24.842415,91.253,9.6764
11,884,0.04235185,0.01663450,0.03410999,0.08852397,0.02465136,27.241658,25.670387,91.291,9.6833
11,885,0.05082515,0.02000017,0.04221325,0.10530307,0.02589449,24.050539,23.001395,91.335,9.6896
11,886,0.05281593,0.02264427,0.03917173,0.12340666,0.03028755,25.793144,23.852144,91.499,9.6831
11,887,0.03737152,0.01386569,0.03214439,0.07175319,0.02036858,27.677611,26.199147,91.629,9.6804
11,888,0.04285965,0.01622198,0.03700665,0.08528119,0.02091698,26.221426,25.112116,91.669,9.6870
11,889,0.04021192,0.01612150,0.03186096,0.08574425,0.02332819,27.678198,25.869225,91.708,9.6938
11,890,0.06087512,0.02333764,0.05344882,0.12110795,0.02601501,23.014096,22.088807,91.870,9.6876
11,891,0.05402462,0.02241944,0.04255029,0.11979555,0.02806554,25.845509,23.833363,91.993,9.6855
11,892,0.04765452,0.01865729,0.04103513,0.09731247,0.02067292,25.514953,24.157602,92.036,9.6918
11,893,0.04271387,0.01677861,0.03575924,0.08856414,0.02099723,26.766243,25.295295,92.077,9.6984
11,894,0.05411180,0.02124758,0.04313420,0.11385426,0.03263359,25.681785,23.933686,92.243,9.6918
11,895,0.04134705,0.01618434,0.03360372,0.08508508,0.02375335,27.368401,25.851942,92.375,9.6887
11,896,0.04278669,0.01700509,0.03406051,0.09005659,0.02521711,27.884067,25.905783,92.417,9.6952
11,897,0.04725574,0.01907871,0.03687770,0.10067075,0.02866886,25.568670,23.948910,92.457,9.7018
11,898,0.04343314,0.01774415,0.03358836,0.09463318,0.02590614,27.294968,25.478610,92.617,9.6958
11,899,0.05405599,0.02231695,0.04149127,0.11976014,0.03176880,24.813838,23.123316,92.733,9.6945
11,900,0.06492309,0.02597874,0.05408615,0.13572013,0.03071532,23.076545,21.701877,92.772,9.7012
11,901,0.05518334,0.02204851,0.04513250,0.11651239,0.02839574,24.348607,22.973891,92.811,9.7079
11,902,0.05776296,0.02242482,0.05027315,0.11635162,0.02460299,23.556439,22.505721,92.991,9.6998
11,903,0.05597151,0.02295649,0.04422420,0.12107782,0.03051390,25.102036,23.302002,93.118,9.6974
11,904,0.04964625,0.02065359,0.03743459,0.11010592,0.03060817,26.389426,24.460597,93.157,9.7040
11,905,0.05273348,0.02192831,0.04016672,0.11753020,0.03115911,26.387759,24.433562,93.197,9.7106
11,906,0.04734067,0.01895990,0.03821469,0.10161902,0.02521390,26.435870,24.746782,93.365,9.7039
11,907,0.04894658,0.01912523,0.03945813,0.10087997,0.02915620,26.116053,24.372158,93.482,9.7024
11,908,0.03786982,0.01535561,0.03056316,0.08218144,0.01926056,27.850294,26.234269,93.520,9.7091
11,909,0.03973776,0.01554457,0.03221147,0.08294987,0.02276344,27.681956,25.978886,93.565,9.7152
11,910,0.03355115,0.01367955,0.02582112,0.07371809,0.02029853,29.587620,27.319678,93.767,9.7049
11,911,0.04323800,0.01663704,0.03556472,0.08845760,0.02472890,26.958685,25.525341,93.845,9.7075
11,912,0.04496055,0.01877811,0.03495228,0.09960534,0.02434088,27.094693,25.166620,93.884,9.7141
11,913,0.05391735,0.02215976,0.04155302,0.11880676,0.03172652,25.802301,23.672401,93.925,9.7206
12,914,0.06384578,0.02753924,0.04739878,0.14698854,0.03654866,24.768871,22.734563,94.651,9.6566
12,915,0.04752194,0.01930133,0.03750238,0.10264573,0.02675420,26.216824,24.492519,94.697,9.6624
12,916,0.04865441,0.02104138,0.03571966,0.11302569,0.02856053,27.119515,24.614165,94.741,9.6684
12,917,0.06474963,0.02808472,0.04731396,0.15115863,0.03816216,25.028791,22.755891,94.782,9.6748
12,918,0.04988506,0.02121539,0.03756488,0.11289722,0.02860758,26.403389,24.027174,95.033,9.6598
12,919,0.06312157,0.02576487,0.05033142,0.13561726,0.03375136,23.598619,22.078991,95.077,9.6659
12,920,0.06317702,0.02498657,0.05221362,0.13038087,0.03267699,22.916881,21.875954,95.118,9.6722
12,921,0.04105399,0.01658765,0.03290249,0.08766574,0.02220599,27.030568,25.423572,95.157,9.6788
12,922,0.05186735,0.01977640,0.04315125,0.10422829,0.02939710,25.325526,23.848188,95.403,9.6642
12,923,0.04504934,0.01645117,0.04001427,0.08635576,0.02171809,25.633614,24.474919,95.447,9.6703
12,924,0.05200665,0.02003666,0.04268601,0.10641865,0.02992133,25.789078,24.141427,95.492,9.6762
12,925,0.05125445,0.01977462,0.04333723,0.10343103,0.02602007,24.725912,23.520250,95.532,9.6826
12,926,0.04863346,0.01914249,0.04024846,0.09999424,0.02542497,25.087411,23.873256,95.812,9.6647
12,927,0.04999624,0.01835225,0.04377642,0.09614824,0.02557461,24.834300,23.643408,95.866,9.6697
12,928,0.04562923,0.01840997,0.03642372,0.09719892,0.02528044,26.903405,25.265251,95.907,9.6761
12,929,0.04786929,0.01860092,0.03964883,0.09812410,0.02585949,25.764399,24.321989,95.949,9.6822
12,930,0.03816596,0.01393603,0.03248853,0.07444773,0.02225381,27.592168,26.054275,96.156,9.6717
12,931,0.04578753,0.01928590,0.03323742,0.10437007,0.03041370,27.939051,25.431758,96.202,9.6776
12,932,0.04600024,0.01695943,0.03974421,0.08947202,0.02456893,25.853422,24.501584,96.243,9.6838
12,933,0.04771235,0.02070094,0.03351260,0.11246571,0.03183092,27.858254,25.347821,96.283,9.6902
12,934,0.05810998,0.02205615,0.05063884,0.11592473,0.02665940,23.219471,22.136879,96.566,9.6721
12,935,0.05794489,0.02372150,0.04580228,0.12365180,0.03219680,24.734025,23.414042,96.615,9.6776
12,936,0.05601547,0.02035460,0.04963175,0.10478921,0.02850420,23.187933,22.447149,96.659,9.6835
12,937,0.04868181,0.01996413,0.03725905,0.10693567,0.02967677,26.687206,24.623976,96.699,9.6899
12,938,0.06488458,0.02531631,0.05357805,0.13265792,0.03528427,23.671570,22.419430,96.912,9.6788
12,939,0.04613157,0.01790608,0.03750735,0.09419239,0.02720679,25.617505,24.326621,96.959,9.6845
12,940,0.06056074,0.02418109,0.04716873,0.12864108,0.03807135,24.933313,23.032857,96.999,9.6908
12,941,0.04892720,0.02006987,0.03780256,0.10642255,0.02905699,26.071950,24.474428,97.042,9.6969
12,942,0.04201230,0.01704372,0.03464271,0.09077142,0.01924892,27.353089,25.589572,97.300,9.6814
12,943,0.04698498,0.01836531,0.03976923,0.09682697,0.02229051,25.256674,24.116907,97.352,9.6865
12,944,0.04410380,0.01806927,0.03394457,0.09706312,0.02632388,27.148398,25.253199,97.403,9.6917
12,945,0.05387575,0.02111008,0.04629568,0.10970640,0.02369453,23.953081,22.953744,97.453,9.6970
12,946,0.05230660,0.02166667,0.03988589,0.11450560,0.03169030,25.862188,24.099423,97.700,9.6827
12,947,0.06227868,0.02488056,0.04943211,0.12964693,0.03712105,23.829113,22.607818,97.762,9.6868
12,948,0.06117388,0.02579831,0.04469337,0.14040142,0.03937482,26.165540,23.716950,97.814,9.6919
12,949,0.04376800,0.01790034,0.03361303,0.09449676,0.02700069,27.183977,25.377790,97.866,9.6970
12,950,0.04282662,0.01757655,0.03327794,0.09408154,0.02455691,27.597755,25.140545,98.060,9.6880
12,951,0.05193231,0.02212862,0.03841817,0.11929028,0.03116978,26.474727,24.300545,98.111,9.6931
12,952,0.04666198,0.01824303,0.03802445,0.09640969,0.02646300,26.199714,24.645783,98.162,9.6982
12,953,0.05138684,0.02014582,0.04172495,0.10618806,0.02939257,25.378462,24.036518,98.213,9.7034
12,954,0.05020029,0.02132015,0.03614490,0.11443394,0.03361604,26.985440,24.589130,98.430,9.6922
12,955,0.04882402,0.01928562,0.03952512,0.10132133,0.02764867,25.340334,23.916794,98.488,9.6966
12,956,0.04383416,0.01819916,0.03361500,0.09765615,0.02533191,27.260355,24.846437,98.542,9.7015
12,957,0.05134721,0.02046767,0.04040807,0.10721076,0.03171177,24.977943,23.755366,98.593,9.7066
12,958,0.05843180,0.02341088,0.04621206,0.12363445,0.03449442,24.577237,22.933956,98.806,9.6958
12,959,0.05799382,0.02233900,0.04817562,0.11638063,0.03234155,24.053900,22.832762,98.862,9.7004
12,960,0.04352641,0.01665599,0.03766742,0.08668792,0.02032744,26.017339,24.812057,98.916,9.7052
12,961,0.05638562,0.02343429,0.04196685,0.12713550,0.03586685,26.399592,24.095503,98.967,9.7103
12,962,0.05546042,0.02100934,0.04781049,0.11046535,0.02719830,24.296970,23.104914,99.184,9.6992
12,963,0.04173326,0.01665887,0.03327973,0.08883554,0.02387042,27.472837,25.478264,99.242,9.7035
12,964,0.05590728,0.02130279,0.04602765,0.11412275,0.03265684,25.082055,23.552570,99.293,9.7086
12,965,0.04575735,0.01710625,0.04007558,0.08976518,0.02175856,25.302889,24.028164,99.345,9.7136
12,966,0.03842163,0.01531392,0.03062645,0.08144772,0.02219578,27.910160,26.313344,99.584,9.7004
12,967,0.05387779,0.02312490,0.04098294,0.12464590,0.02810924,25.718100,23.775915,99.645,9.7045
12,968,0.03802234,0.01550145,0.02937694,0.08292513,0.02284826,28.839195,26.701344,99.696,9.7095
12,969,0.04036271,0.01625343,0.03328430,0.08608295,0.01924877,27.227192,25.652493,99.748,9.7145
12,970,0.04295072,0.01718728,0.03369326,0.09170350,0.02600727,26.706607,25.031714,99.925,9.7073
12,971,0.04440507,0.01853098,0.03496951,0.09794676,0.02287435,27.362450,25.196295,99.972,9.7127
12,972,0.04427769,0.01841277,0.03395687,0.09817131,0.02562171,28.002506,25.796276,100.028,9.7173
12,973,0.03588225,0.01370395,0.02954648,0.07288620,0.02094215,27.941400,26.162919,100.093,9.7209
12,974,0.05078547,0.02001337,0.04159634,0.10553572,0.02743079,25.836982,24.341928,100.315,9.7094
12,975,0.04963458,0.01901408,0.04237962,0.10026841,0.02440424,25.451419,24.091009,100.369,9.7142
12,976,0.04493823,0.01804751,0.03528970,0.09685712,0.02659865,27.336853,25.391076,100.423,9.7189
12,977,0.04635414,0.01875748,0.03616019,0.10026108,0.02756060,27.076906,25.109820,100.479,9.7234
12,978,0.04246262,0.01624110,0.03485608,0.08562886,0.02521237,25.957419,24.654170,100.693,9.7127
12,979,0.04955838,0.01973457,0.04018934,0.10457400,0.02678069,25.948302,24.257982,100.744,9.7177
12,980,0.04752175,0.01982065,0.03521228,0.10608137,0.03077520,27.580096,24.946336,100.796,9.7226
12,981,0.04481960,0.01753869,0.03746615,0.09270601,0.02250230,26.655358,24.971101,100.851,9.7273
12,982,0.06499900,0.02699876,0.05007049,0.14303491,0.03737738,23.377706,22.024276,101.069,9.7161
12,983,0.04503008,0.01810737,0.03778095,0.09452064,0.02007553,25.592669,24.194303,101.121,9.7210
12,984,0.05644656,0.02291580,0.04442533,0.12092979,0.03247258,24.934014,23.107828,101.165,9.7267
12,985,0.07388888,0.02979683,0.06114025,0.15544277,0.03510194,21.830019,20.739306,101.208,9.7325
12,986,0.04977095,0.02135736,0.03748228,0.11420174,0.02739660,27.147868,24.381775,101.450,9.7191
12,987,0.04326661,0.01848225,0.03143211,0.10084668,0.02709485,28.527371,25.654991,101.502,9.7240
12,988,0.04797316,0.02023100,0.03654310,0.10771465,0.02711357,26.931589,24.895841,101.553,9.7289
12,989,0.04625127,0.01917641,0.03664618,0.10298210,0.02330573,26.895018,25.012175,101.605,9.7338
12,990,0.03752745,0.01450392,0.03241700,0.07569371,0.01691444,26.803418,25.641340,101.823,9.7227
12,991,0.03798782,0.01496995,0.03064878,0.08085927,0.02134018,28.014319,26.248178,101.875,9.7276
12,992,0.04287905,0.01671722,0.03478150,0.09066221,0.02434184,27.292269,25.519979,101.926,9.7326
12,993,0.03640209,0.01387524,0.02985358,0.07477464,0.02145398,28.134768,26.387008,101.980,9.7372
12,994,0.03984021,0.01545772,0.03238545,0.08240893,0.02322000,27.647067,26.077756,102.199,9.7262
12,995,0.04486359,0.01889132,0.03308459,0.10220566,0.02828283,27.703338,25.328002,102.252,9.7308
12,996,0.04974382,0.02135537,0.03751212,0.11600554,0.02663730,27.440841,24.640399,102.303,9.7358
13,997,0.06351956,0.02637499,0.04759672,0.14156243,0.04002642,24.807785,22.783229,103.095,9.6707
13,998,0.05853804,0.02376640,0.04763445,0.12365782,0.02950707,23.809077,22.543838,103.137,9.6764
13,999,0.04754815,0.02048685,0.03521264,0.10967834,0.02749535,26.560597,24.422837,103.391,9.6624
13,1000,0.04097196,0.01610767,0.03299015,0.08508220,0.02398784,27.047654,25.327677,103.442,9.6673
13,1001,0.06588873,0.02731072,0.05007683,0.14647976,0.03968172,23.399962,21.992906,103.580,9.6641
13,1002,0.05727766,0.02222008,0.04738255,0.11573564,0.03174966,23.174617,22.174441,103.619,9.6700
13,1003,0.05470056,0.02292982,0.04084339,0.12174379,0.03419515,25.551559,23.612304,103.664,9.6755
13,1004,0.06481975,0.02590500,0.05099041,0.13649982,0.03951007,23.173212,21.767246,103.789,9.6735
13,1005,0.05168701,0.02085001,0.04064119,0.11077351,0.03030442,25.144678,23.601635,103.901,9.6727
13,1006,0.04778937,0.01799951,0.04186603,0.09293398,0.02247027,25.318592,24.139165,103.951,9.6776
13,1007,0.04361036,0.01740195,0.03421950,0.09318595,0.02653071,27.520417,25.446138,104.001,9.6826
13,1008,0.04486078,0.01660317,0.03786509,0.08611299,0.02676365,25.196770,24.172896,104.229,9.6710
13,1009,0.03873375,0.01349069,0.03560168,0.06980470,0.01870491,26.243808,25.242213,104.327,9.6715
13,1010,0.04590628,0.01679996,0.04052858,0.08749242,0.02289810,25.526226,24.484818,104.383,9.6759
13,1011,0.04381921,0.01573982,0.04051002,0.08107083,0.01815537,25.458910,24.478976,104.433,9.6809
13,1012,0.05036355,0.01874810,0.04249029,0.10030073,0.02863828,24.603837,23.357701,104.625,9.6727
13,1013,0.04065680,0.01535118,0.03401120,0.08112036,0.02318513,27.121751,25.692219,104.738,9.6717
13,1014,0.04259317,0.01553557,0.03737904,0.08112783,0.02211591,25.634185,24.578933,104.788,9.6767
13,1015,0.03797013,0.01396007,0.03256405,0.07289314,0.02143029,27.240901,25.796294,104.838,9.6816
13,1016,0.04827546,0.02012142,0.03697337,0.10804343,0.02761918,26.699368,24.754704,105.037,9.6727
13,1017,0.06259838,0.02606742,0.04818049,0.13694154,0.03613198,24.274436,22.740526,105.154,9.6715
13,1018,0.04599788,0.01744604,0.03865494,0.09125613,0.02558656,25.999132,24.535719,105.205,9.6763
13,1019,0.04839585,0.01938921,0.04042529,0.09994802,0.02285675,25.237803,24.034697,105.255,9.6813
13,1020,0.05945551,0.02433513,0.04602325,0.12763551,0.03574417,25.186315,23.551807,105.464,9.6715
13,1021,0.05408112,0.02286753,0.04113485,0.12220375,0.03030353,26.058998,24.038762,105.574,9.6709
13,1022,0.05983903,0.02411854,0.04874960,0.12697914,0.03043772,24.418380,23.015202,105.622,9.6760
13,1023,0.05620604,0.02119857,0.04762346,0.10987425,0.03100254,23.843676,22.805433,105.674,9.6807
13,1024,0.05563997,0.02371135,0.04175797,0.12768081,0.03163198,25.868415,23.648804,105.888,9.6706
13,1025,0.05153053,0.02079608,0.04266730,0.10954686,0.02400037,24.784027,23.376005,105.981,9.6716
13,1026,0.03993535,0.01616393,0.03193430,0.08565283,0.02160424,26.206027,24.772495,106.026,9.6769
13,1027,0.05832747,0.02205425,0.04902896,0.11431748,0.03306536,23.612294,22.546234,106.070,9.6823
13,1028,0.04850318,0.01866078,0.04114072,0.09779780,0.02444170,24.865471,23.690937,106.306,9.6702
13,1029,0.05206880,0.02229732,0.03700611,0.12077181,0.03505352,26.963389,24.354664,106.407,9.6704
13,1030,0.05506100,0.02237676,0.04336580,0.11763085,0.03159966,24.715354,23.270065,106.451,9.6758
13,1031,0.04990453,0.02004030,0.03988295,0.10535750,0.02812550,25.278362,23.653425,106.492,9.6815
13,1032,0.04667943,0.01757643,0.03927307,0.09083863,0.02680884,25.464504,24.131778,106.726,9.6696
13,1033,0.04859359,0.01929015,0.03927516,0.10285034,0.02677181,25.848382,24.230516,106.808,9.6715
13,1034,0.05810154,0.02355521,0.04643873,0.12657702,0.03077518,24.864324,23.334970,106.857,9.6764
13,1035,0.04542111,0.01858767,0.03462497,0.09887663,0.02851080,27.139539,25.273097,106.911,9.6810
13,1036,0.04207440,0.01708775,0.03266449,0.09133708,0.02517029,27.940538,25.684632,107.136,9.6700
13,1037,0.04843235,0.02008967,0.03656984,0.10874041,0.02951626,26.479076,24.409342,107.233,9.6705
13,1038,0.04839074,0.02035778,0.03550379,0.10800029,0.03178999,26.791614,24.669034,107.292,9.6745
13,1039,0.05172914,0.02002234,0.04254035,0.10585117,0.02919108,25.493344,23.899728,107.342,9.6794
13,1040,0.04287113,0.01736957,0.03331374,0.09210540,0.02598931,27.540388,25.592203,107.548,9.6701
13,1041,0.04907841,0.02084578,0.03548011,0.11400390,0.03179030,27.857980,25.145471,107.628,9.6722
13,1042,0.04248451,0.01689870,0.03370516,0.09041362,0.02503755,27.392571,25.292474,107.682,9.6767
13,1043,0.05098650,0.02163273,0.03788753,0.11574449,0.03083197,26.764377,24.617918,107.734,9.6812
13,1044,0.04984856,0.02069073,0.03930273,0.10954471,0.02605368,26.245879,24.071410,107.961,9.6702
13,1045,0.06156060,0.02420725,0.05187841,0.12679231,0.02940472,23.133559,21.984804,108.038,9.6725
13,1046,0.05902767,0.02430670,0.04673853,0.13019586,0.03079057,24.771371,23.159068,108.096,9.6766
13,1047,0.04325680,0.01563732,0.03855180,0.08127137,0.02151657,25.171385,24.158448,108.152,9.6809
13,1048,0.04385770,0.01667677,0.03617815,0.08856861,0.02581478,26.525702,25.121405,108.384,9.6693
